episode,completion_rate,episode_reward,unfinished_tasks,agent_epsilon
469,0.5357142857142857,-16.9,16,0.00998645168764533
470,0.5283018867924528,-20.1,17,0.00998645168764533
471,0.5882352941176471,-6.799999999999998,13,0.00998645168764533
472,0.4827586206896552,-29.766666666666666,21,0.00998645168764533
473,0.52,-21.833333333333332,18,0.00998645168764533
474,0.6511627906976745,9.266666666666671,7,0.00998645168764533
475,0.5849056603773585,-7.899999999999999,12,0.00998645168764533
476,0.6382978723404256,-1.7000000000000002,9,0.00998645168764533
477,0.6041666666666666,-11.966666666666665,14,0.00998645168764533
478,0.55,-17.56666666666667,15,0.00998645168764533
479,0.5576923076923077,-11.066666666666666,13,0.00998645168764533
480,0.675,7.0000000000000036,7,0.00998645168764533
481,0.6226415094339622,-12.700000000000001,14,0.00998645168764533
482,0.7692307692307693,12.166666666666666,4,0.00998645168764533
483,0.62,-11.366666666666665,13,0.00998645168764533
484,0.5,-39.43333333333333,22,0.00998645168764533
485,0.4492753623188406,-60.73333333333332,28,0.00998645168764533
486,0.4745762711864407,-43.46666666666666,24,0.00998645168764533
487,0.5409836065573771,-42.79999999999999,23,0.00998645168764533
488,0.6458333333333334,-0.9333333333333336,8,0.00998645168764533
489,0.5166666666666667,-40.23333333333333,20,0.00998645168764533
490,0.5333333333333333,-19.9,16,0.00998645168764533
491,0.5769230769230769,-16.1,17,0.00998645168764533
492,0.5454545454545454,-30.1,19,0.00998645168764533
493,0.5818181818181818,5.733333333333334,8,0.00998645168764533
494,0.58,-13.066666666666666,13,0.00998645168764533
495,0.6078431372549019,-16.166666666666664,14,0.00998645168764533
496,0.675,4.633333333333336,8,0.00998645168764533
497,0.7111111111111111,4.366666666666665,6,0.00998645168764533
498,0.6818181818181818,-1.0333333333333332,8,0.00998645168764533
499,0.5172413793103449,-24.766666666666666,19,0.00998645168764533
500,0.5769230769230769,-12.599999999999998,13,0.00998645168764533
501,0.5471698113207547,-19.03333333333333,15,0.00998645168764533
502,0.5957446808510638,-24.333333333333332,17,0.00998645168764533
503,0.5714285714285714,-25.800000000000004,17,0.00998645168764533
504,0.4745762711864407,-39.3,21,0.00998645168764533
505,0.6739130434782609,-2.1000000000000005,8,0.00998645168764533
506,0.5957446808510638,-9.23333333333333,11,0.00998645168764533
507,0.5869565217391305,-5.666666666666668,12,0.00998645168764533
508,0.4915254237288136,-39.9,24,0.00998645168764533
509,0.5882352941176471,-8.433333333333334,14,0.00998645168764533
510,0.5357142857142857,-25.73333333333333,17,0.00998645168764533
511,0.5185185185185185,-28.433333333333334,18,0.00998645168764533
512,0.6470588235294118,-8.200000000000001,12,0.00998645168764533
513,0.5,-34.16666666666667,20,0.00998645168764533
514,0.5882352941176471,-9.233333333333333,12,0.00998645168764533
515,0.56,-18.06666666666667,13,0.00998645168764533
516,0.5490196078431373,-7.666666666666666,12,0.00998645168764533
517,0.5263157894736842,-28.666666666666668,19,0.00998645168764533
518,0.5087719298245614,-42.3,23,0.00998645168764533
519,0.5869565217391305,-3.8333333333333326,12,0.00998645168764533
520,0.5384615384615384,-22.033333333333335,17,0.00998645168764533
521,0.5510204081632653,-2.6999999999999975,11,0.00998645168764533
522,0.5161290322580645,-45.93333333333332,23,0.00998645168764533
523,0.5555555555555556,-13.6,13,0.00998645168764533
524,0.6511627906976745,0.7999999999999998,7,0.00998645168764533
525,0.5961538461538461,0.5999999999999988,10,0.00998645168764533
526,0.5882352941176471,-20.700000000000003,16,0.00998645168764533
527,0.5882352941176471,-20.833333333333336,18,0.00998645168764533
528,0.6382978723404256,0.2666666666666666,9,0.00998645168764533
529,0.6595744680851063,2.5666666666666664,7,0.00998645168764533
530,0.5769230769230769,-12.933333333333334,14,0.00998645168764533
531,0.8421052631578947,13.400000000000002,2,0.00998645168764533
532,0.56,-19.733333333333334,15,0.00998645168764533
533,0.7073170731707317,11.333333333333336,5,0.00998645168764533
534,0.5272727272727272,-26.433333333333334,19,0.00998645168764533
535,0.4444444444444444,-38.633333333333326,25,0.00998645168764533
536,0.5185185185185185,-15.533333333333331,16,0.00998645168764533
537,0.5535714285714286,-20.033333333333335,18,0.00998645168764533
538,0.6818181818181818,6.599999999999998,9,0.00998645168764533
539,0.6078431372549019,-8.833333333333332,13,0.00998645168764533
540,0.5882352941176471,-11.933333333333332,14,0.00998645168764533
541,0.6,-12.8,15,0.00998645168764533
542,0.5769230769230769,-6.299999999999999,13,0.00998645168764533
543,0.5,-33.33333333333333,23,0.00998645168764533
544,0.6304347826086957,4.2666666666666675,7,0.00998645168764533
545,0.5769230769230769,-11.166666666666668,14,0.00998645168764533
546,0.4918032786885246,-55.49999999999999,27,0.00998645168764533
547,0.5319148936170213,-14.533333333333333,14,0.00998645168764533
548,0.5576923076923077,-21.56666666666667,17,0.00998645168764533
549,0.5084745762711864,-24.699999999999996,20,0.00998645168764533
550,0.5833333333333334,3.766666666666673,10,0.00998645168764533
551,0.5081967213114754,-33.266666666666666,22,0.00998645168764533
552,0.5230769230769231,-31.83333333333333,20,0.00998645168764533
553,0.6511627906976745,-14.366666666666667,12,0.00998645168764533
554,0.5510204081632653,-14.333333333333336,15,0.00998645168764533
555,0.6829268292682927,-6.1,10,0.00998645168764533
556,0.5869565217391305,1.366666666666668,9,0.00998645168764533
557,0.675,4.2666666666666675,7,0.00998645168764533
558,0.5471698113207547,-24.666666666666668,19,0.00998645168764533
559,0.75,10.733333333333333,6,0.00998645168764533
560,0.56,-22.300000000000004,17,0.00998645168764533
561,0.6,-14.366666666666667,14,0.00998645168764533
562,0.6458333333333334,-5.433333333333334,9,0.00998645168764533
563,0.6744186046511628,-5.2666666666666675,10,0.00998645168764533
564,0.45901639344262296,-44.8,25,0.00998645168764533
565,0.5660377358490566,-14.366666666666664,15,0.00998645168764533
566,0.6222222222222222,0.033333333333333215,8,0.00998645168764533
567,0.6122448979591837,-4.2666666666666675,10,0.00998645168764533
568,0.7111111111111111,2.4333333333333336,7,0.00998645168764533
569,0.5454545454545454,-19.1,15,0.00998645168764533
570,0.6326530612244898,-9.5,10,0.00998645168764533
571,0.5263157894736842,-23.866666666666664,19,0.00998645168764533
572,0.5079365079365079,-33.166666666666664,20,0.00998645168764533
573,0.49206349206349204,-35.73333333333333,20,0.00998645168764533
574,0.4696969696969697,-47.433333333333316,24,0.00998645168764533
575,0.6170212765957447,-0.36666666666666803,10,0.00998645168764533
576,0.4782608695652174,-38.233333333333334,22,0.00998645168764533
577,0.7105263157894737,9.600000000000005,3,0.00998645168764533
578,0.574468085106383,-6.366666666666667,11,0.00998645168764533
579,0.5535714285714286,-19.633333333333333,16,0.00998645168764533
580,0.4461538461538462,-55.93333333333333,27,0.00998645168764533
581,0.6666666666666666,6.2666666666666675,8,0.00998645168764533
582,0.5660377358490566,-16.333333333333332,14,0.00998645168764533
583,0.7045454545454546,4.833333333333334,6,0.00998645168764533
584,0.5961538461538461,-8.366666666666667,13,0.00998645168764533
585,0.509090909090909,-48.133333333333326,23,0.00998645168764533
586,0.6428571428571429,-8.133333333333333,12,0.00998645168764533
587,0.5769230769230769,-29.699999999999996,20,0.00998645168764533
588,0.5636363636363636,-16.46666666666667,15,0.00998645168764533
589,0.543859649122807,-21.53333333333333,17,0.00998645168764533
590,0.5357142857142857,-24.46666666666667,17,0.00998645168764533
591,0.5882352941176471,-4.433333333333334,10,0.00998645168764533
592,0.5254237288135594,-22.03333333333333,18,0.00998645168764533
593,0.5957446808510638,-11.866666666666667,12,0.00998645168764533
594,0.5666666666666667,-28.833333333333332,19,0.00998645168764533
595,0.6153846153846154,-17.866666666666667,17,0.00998645168764533
596,0.5254237288135594,-35.93333333333334,22,0.00998645168764533
597,0.5178571428571429,-3.7333333333333325,12,0.00998645168764533
598,0.5094339622641509,-27.199999999999996,17,0.00998645168764533
599,0.5918367346938775,-15.7,14,0.00998645168764533
600,0.6153846153846154,-8.100000000000001,14,0.00998645168764533
601,0.5344827586206896,-26.999999999999996,20,0.00998645168764533
602,0.5614035087719298,-13.933333333333334,16,0.00998645168764533
603,0.7352941176470589,16.766666666666666,0,0.00998645168764533
604,0.625,-0.8000000000000016,11,0.00998645168764533
605,0.6,-25.266666666666666,19,0.00998645168764533
606,0.5740740740740741,-8.8,11,0.00998645168764533
607,0.5555555555555556,5.433333333333332,7,0.00998645168764533
608,0.5166666666666667,-34.26666666666666,19,0.00998645168764533
609,0.6,-6.233333333333334,13,0.00998645168764533
610,0.5818181818181818,-15.4,15,0.00998645168764533
611,0.5925925925925926,-4.833333333333335,12,0.00998645168764533
612,0.5882352941176471,-4.7333333333333325,10,0.00998645168764533
613,0.6304347826086957,9.199999999999998,4,0.00998645168764533
614,0.5573770491803278,-27.066666666666666,18,0.00998645168764533
615,0.5833333333333334,-15.2,16,0.00998645168764533
616,0.6041666666666666,-5.366666666666666,12,0.00998645168764533
617,0.58,-9.533333333333333,13,0.00998645168764533
618,0.5714285714285714,-15.366666666666667,17,0.00998645168764533
619,0.6521739130434783,-4.766666666666667,9,0.00998645168764533
620,0.75,9.666666666666668,4,0.00998645168764533
621,0.5081967213114754,-17.633333333333333,16,0.00998645168764533
622,0.5660377358490566,-15.066666666666666,17,0.00998645168764533
623,0.6170212765957447,-8.8,14,0.00998645168764533
624,0.6,-30.0,19,0.00998645168764533
625,0.6590909090909091,3.466666666666667,6,0.00998645168764533
626,0.5166666666666667,-27.199999999999996,19,0.00998645168764533
627,0.4852941176470588,-61.49999999999998,27,0.00998645168764533
628,0.6808510638297872,11.099999999999998,5,0.00998645168764533
629,0.5471698113207547,-17.566666666666663,16,0.00998645168764533
630,0.7073170731707317,9.666666666666668,4,0.00998645168764533
631,0.7837837837837838,8.866666666666665,5,0.00998645168764533
632,0.5272727272727272,-35.66666666666667,20,0.00998645168764533
633,0.5263157894736842,-25.03333333333333,18,0.00998645168764533
634,0.48333333333333334,-29.866666666666664,21,0.00998645168764533
635,0.5769230769230769,-17.23333333333333,16,0.00998645168764533
636,0.6888888888888889,-10.266666666666666,14,0.00998645168764533
637,0.5263157894736842,-15.73333333333333,17,0.00998645168764533
638,0.6274509803921569,1.7666666666666666,8,0.00998645168764533
639,0.6,-23.366666666666667,16,0.00998645168764533
640,0.625,4.96666666666667,8,0.00998645168764533
641,0.5614035087719298,-32.83333333333333,20,0.00998645168764533
642,0.7380952380952381,10.366666666666664,6,0.00998645168764533
643,0.6530612244897959,-13.4,14,0.00998645168764533
644,0.6111111111111112,-10.666666666666666,15,0.00998645168764533
645,0.5849056603773585,-5.966666666666667,13,0.00998645168764533
646,0.509090909090909,-15.833333333333334,13,0.00998645168764533
647,0.673469387755102,-1.2333333333333338,9,0.00998645168764533
648,0.6222222222222222,-0.36666666666666536,9,0.00998645168764533
649,0.6,-4.699999999999998,13,0.00998645168764533
650,0.6111111111111112,-6.733333333333334,14,0.00998645168764533
651,0.7692307692307693,10.600000000000001,3,0.00998645168764533
652,0.5490196078431373,2.3000000000000007,9,0.00998645168764533
653,0.58,-15.766666666666666,16,0.00998645168764533
654,0.6153846153846154,-9.666666666666668,11,0.00998645168764533
655,0.48333333333333334,-42.96666666666667,21,0.00998645168764533
656,0.5454545454545454,-9.100000000000001,15,0.00998645168764533
657,0.6222222222222222,6.066666666666668,4,0.00998645168764533
658,0.5178571428571429,-22.333333333333332,17,0.00998645168764533
659,0.5409836065573771,-29.099999999999998,20,0.00998645168764533
660,0.5849056603773585,-14.666666666666666,16,0.00998645168764533
661,0.5882352941176471,-22.066666666666663,17,0.00998645168764533
662,0.6904761904761905,5.333333333333336,6,0.00998645168764533
663,0.6590909090909091,-8.766666666666666,11,0.00998645168764533
664,0.6470588235294118,-6.866666666666669,12,0.00998645168764533
665,0.6170212765957447,-1.9333333333333345,11,0.00998645168764533
666,0.6341463414634146,1.0666666666666682,8,0.00998645168764533
667,0.6739130434782609,-11.533333333333331,12,0.00998645168764533
668,0.5254237288135594,-29.766666666666662,20,0.00998645168764533
669,0.5961538461538461,-22.43333333333333,15,0.00998645168764533
670,0.5,-46.166666666666664,22,0.00998645168764533
671,0.48333333333333334,-37.099999999999994,22,0.00998645168764533
672,0.47619047619047616,-46.666666666666664,23,0.00998645168764533
673,0.54,-10.566666666666666,14,0.00998645168764533
674,0.5769230769230769,-13.866666666666667,16,0.00998645168764533
675,0.509090909090909,-32.73333333333333,21,0.00998645168764533
676,0.723404255319149,6.766666666666669,7,0.00998645168764533
677,0.5961538461538461,-4.0333333333333306,11,0.00998645168764533
678,0.6530612244897959,-2.433333333333333,9,0.00998645168764533
679,0.6274509803921569,-4.900000000000002,13,0.00998645168764533
680,0.5178571428571429,-33.866666666666674,19,0.00998645168764533
681,0.5384615384615384,-12.2,15,0.00998645168764533
682,0.5769230769230769,-11.2,14,0.00998645168764533
683,0.6170212765957447,-0.36666666666666625,11,0.00998645168764533
684,0.6808510638297872,9.2,4,0.00998645168764533
685,0.4827586206896552,-23.866666666666667,18,0.00998645168764533
686,0.55,-37.13333333333334,22,0.00998645168764533
687,0.6037735849056604,-8.666666666666668,12,0.00998645168764533
688,0.47692307692307695,-49.73333333333333,26,0.00998645168764533
689,0.6071428571428571,-5.666666666666666,11,0.00998645168764533
690,0.47619047619047616,-52.59999999999998,26,0.00998645168764533
691,0.6326530612244898,-7.833333333333332,13,0.00998645168764533
692,0.6956521739130435,13.8,3,0.00998645168764533
693,0.6521739130434783,-11.2,10,0.00998645168764533
694,0.5357142857142857,-26.200000000000003,17,0.00998645168764533
695,0.5,-22.566666666666666,19,0.00998645168764533
696,0.6326530612244898,-14.766666666666666,13,0.00998645168764533
697,0.6808510638297872,-1.3000000000000003,7,0.00998645168764533
698,0.5625,0.7000000000000011,11,0.00998645168764533
699,0.62,-4.033333333333331,12,0.00998645168764533
700,0.62,-10.633333333333333,13,0.00998645168764533
701,0.7692307692307693,16.866666666666664,0,0.00998645168764533
702,0.6153846153846154,-12.566666666666666,14,0.00998645168764533
703,0.5,-35.633333333333326,22,0.00998645168764533
704,0.6444444444444445,-7.6,12,0.00998645168764533
705,0.7333333333333333,12.4,4,0.00998645168764533
706,0.5833333333333334,-4.733333333333334,11,0.00998645168764533
707,0.4918032786885246,-41.06666666666666,23,0.00998645168764533
708,0.6976744186046512,-2.7666666666666666,8,0.00998645168764533
709,0.6153846153846154,-8.766666666666666,12,0.00998645168764533
710,0.7,-0.2999999999999998,9,0.00998645168764533
711,0.58,-1.7763568394002505e-15,10,0.00998645168764533
712,0.6,-0.36666666666666625,10,0.00998645168764533
713,0.52,-26.5,18,0.00998645168764533
714,0.5454545454545454,-21.333333333333336,17,0.00998645168764533
715,0.4307692307692308,-65.76666666666665,30,0.00998645168764533
716,0.5344827586206896,-36.13333333333333,20,0.00998645168764533
717,0.4838709677419355,-33.43333333333333,21,0.00998645168764533
718,0.5833333333333334,-8.333333333333332,10,0.00998645168764533
719,0.5576923076923077,-10.233333333333334,12,0.00998645168764533
720,0.5576923076923077,-15.0,12,0.00998645168764533
721,0.5,-23.43333333333333,18,0.00998645168764533
722,0.6666666666666666,7.166666666666664,5,0.00998645168764533
723,0.6,-33.599999999999994,19,0.00998645168764533
724,0.6304347826086957,-9.433333333333334,11,0.00998645168764533
725,0.5660377358490566,-18.333333333333332,16,0.00998645168764533
726,0.463768115942029,-59.39999999999999,29,0.00998645168764533
727,0.5081967213114754,-34.766666666666666,22,0.00998645168764533
728,0.6170212765957447,-6.699999999999998,11,0.00998645168764533
729,0.559322033898305,-20.366666666666667,16,0.00998645168764533
730,0.5357142857142857,-24.4,19,0.00998645168764533
731,0.5,-40.3,21,0.00998645168764533
732,0.5892857142857143,-13.366666666666667,13,0.00998645168764533
733,0.64,-1.2000000000000002,9,0.00998645168764533
734,0.5961538461538461,-15.7,14,0.00998645168764533
735,0.6666666666666666,2.4333333333333336,9,0.00998645168764533
736,0.5172413793103449,-37.56666666666666,22,0.00998645168764533
737,0.7317073170731707,10.366666666666667,4,0.00998645168764533
738,0.6078431372549019,-5.200000000000001,11,0.00998645168764533
739,0.5263157894736842,-11.399999999999999,15,0.00998645168764533
740,0.5454545454545454,-27.899999999999995,19,0.00998645168764533
741,0.4444444444444444,-66.13333333333334,28,0.00998645168764533
742,0.5714285714285714,-17.766666666666666,16,0.00998645168764533
743,0.6,-18.7,16,0.00998645168764533
744,0.47761194029850745,-56.699999999999996,27,0.00998645168764533
745,0.5166666666666667,-31.799999999999997,20,0.00998645168764533
746,0.5789473684210527,-39.16666666666667,20,0.00998645168764533
747,0.7441860465116279,-2.6333333333333337,8,0.00998645168764533
748,0.6296296296296297,-22.233333333333327,13,0.00998645168764533
749,0.6956521739130435,-7.700000000000001,10,0.00998645168764533
750,0.725,1.5,7,0.00998645168764533
751,0.5535714285714286,-37.03333333333333,20,0.00998645168764533
752,0.4909090909090909,-36.333333333333336,20,0.00998645168764533
753,0.5081967213114754,-45.39999999999999,22,0.00998645168764533
754,0.5777777777777777,-7.299999999999999,10,0.00998645168764533
755,0.5192307692307693,-30.066666666666663,19,0.00998645168764533
756,0.48214285714285715,-33.8,20,0.00998645168764533
757,0.46875,-70.53333333333333,26,0.00998645168764533
758,0.58,-13.7,14,0.00998645168764533
759,0.4444444444444444,-61.1,27,0.00998645168764533
760,0.509090909090909,-28.599999999999998,16,0.00998645168764533
761,0.6046511627906976,-1.833333333333333,7,0.00998645168764533
762,0.56,-12.799999999999999,13,0.00998645168764533
763,0.48936170212765956,-17.900000000000002,15,0.00998645168764533
764,0.5740740740740741,-21.4,17,0.00998645168764533
765,0.5961538461538461,-9.666666666666666,13,0.00998645168764533
766,0.5272727272727272,-25.666666666666664,19,0.00998645168764533
767,0.5689655172413793,-19.5,16,0.00998645168764533
768,0.45,-55.03333333333334,27,0.00998645168764533
769,0.5087719298245614,-27.366666666666667,19,0.00998645168764533
770,0.5918367346938775,-6.133333333333333,11,0.00998645168764533
771,0.5769230769230769,-22.233333333333327,16,0.00998645168764533
772,0.5254237288135594,-26.133333333333333,18,0.00998645168764533
773,0.5245901639344263,-40.16666666666666,22,0.00998645168764533
774,0.66,-1.4999999999999973,11,0.00998645168764533
775,0.5423728813559322,-26.63333333333334,19,0.00998645168764533
776,0.5555555555555556,-20.53333333333333,16,0.00998645168764533
777,0.7045454545454546,2.5000000000000018,10,0.00998645168764533
778,0.5344827586206896,-32.79999999999998,18,0.00998645168764533
779,0.4696969696969697,-49.49999999999999,24,0.00998645168764533
780,0.6,-14.033333333333331,14,0.00998645168764533
781,0.6428571428571429,8.733333333333338,6,0.00998645168764533
782,0.453125,-45.199999999999996,26,0.00998645168764533
783,0.5172413793103449,-37.93333333333333,22,0.00998645168764533
784,0.5370370370370371,-26.766666666666662,19,0.00998645168764533
785,0.64,-4.100000000000001,11,0.00998645168764533
786,0.4603174603174603,-47.03333333333334,25,0.00998645168764533
787,0.6458333333333334,-4.5,11,0.00998645168764533
788,0.6666666666666666,-5.666666666666667,10,0.00998645168764533
789,0.5614035087719298,-17.166666666666664,16,0.00998645168764533
790,0.5,-28.999999999999993,19,0.00998645168764533
791,0.4189189189189189,-76.83333333333333,31,0.00998645168764533
792,0.660377358490566,-4.999999999999999,12,0.00998645168764533
793,0.5357142857142857,-26.866666666666664,19,0.00998645168764533
794,0.7333333333333333,16.53333333333333,3,0.00998645168764533
795,0.5818181818181818,-17.033333333333335,14,0.00998645168764533
796,0.6888888888888889,0.2666666666666666,8,0.00998645168764533
797,0.5660377358490566,-24.566666666666666,17,0.00998645168764533
798,0.5918367346938775,-12.833333333333332,12,0.00998645168764533
799,0.5172413793103449,-20.8,16,0.00998645168764533
800,0.4666666666666667,-43.133333333333326,24,0.00998645168764533
801,0.47619047619047616,-45.16666666666666,23,0.00998645168764533
802,0.6363636363636364,-1.1666666666666679,11,0.00998645168764533
803,0.5357142857142857,-23.466666666666665,16,0.00998645168764533
804,0.6078431372549019,-12.7,13,0.00998645168764533
805,0.5833333333333334,-12.233333333333334,14,0.00998645168764533
806,0.5272727272727272,-44.89999999999999,22,0.00998645168764533
807,0.6274509803921569,-8.766666666666666,10,0.00998645168764533
808,0.5238095238095238,-47.43333333333333,24,0.00998645168764533
809,0.5166666666666667,-44.73333333333333,23,0.00998645168764533
810,0.5849056603773585,-18.666666666666664,15,0.00998645168764533
811,0.6170212765957447,-6.733333333333334,12,0.00998645168764533
812,0.5882352941176471,-19.799999999999997,14,0.00998645168764533
813,0.6153846153846154,-10.7,11,0.00998645168764533
814,0.5471698113207547,-22.266666666666666,16,0.00998645168764533
815,0.6666666666666666,-7.233333333333334,10,0.00998645168764533
816,0.5510204081632653,-28.46666666666666,18,0.00998645168764533
817,0.4745762711864407,-55.066666666666656,24,0.00998645168764533
818,0.4461538461538462,-69.66666666666666,30,0.00998645168764533
819,0.4444444444444444,-58.76666666666665,25,0.00998645168764533
820,0.45901639344262296,-40.9,22,0.00998645168764533
821,0.5254237288135594,-24.799999999999997,15,0.00998645168764533
822,0.6041666666666666,-19.03333333333333,14,0.00998645168764533
823,0.6190476190476191,-4.233333333333335,9,0.00998645168764533
824,0.574468085106383,-7.300000000000002,10,0.00998645168764533
825,0.5686274509803921,-30.266666666666666,18,0.00998645168764533
826,0.6326530612244898,-16.133333333333333,13,0.00998645168764533
827,0.6590909090909091,-2.133333333333332,9,0.00998645168764533
828,0.49230769230769234,-45.8,23,0.00998645168764533
829,0.6410256410256411,2.2666666666666666,7,0.00998645168764533
830,0.5818181818181818,-13.466666666666665,12,0.00998645168764533
831,0.6666666666666666,2.866666666666667,9,0.00998645168764533
832,0.6842105263157895,7.33333333333333,6,0.00998645168764533
833,0.6904761904761905,2.7666666666666657,7,0.00998645168764533
834,0.5686274509803921,-3.7000000000000006,10,0.00998645168764533
835,0.5714285714285714,-10.066666666666666,13,0.00998645168764533
836,0.5185185185185185,-14.366666666666665,13,0.00998645168764533
837,0.5555555555555556,-31.599999999999998,18,0.00998645168764533
838,0.6481481481481481,0.7666666666666675,8,0.00998645168764533
839,0.5961538461538461,-16.9,14,0.00998645168764533
840,0.5454545454545454,-18.93333333333333,15,0.00998645168764533
841,0.5952380952380952,-10.8,12,0.00998645168764533
842,0.5555555555555556,-24.73333333333333,18,0.00998645168764533
843,0.543859649122807,-26.53333333333333,17,0.00998645168764533
844,0.5079365079365079,-59.03333333333332,25,0.00998645168764533
845,0.5370370370370371,-29.4,16,0.00998645168764533
846,0.5636363636363636,-37.23333333333333,21,0.00998645168764533
847,0.5434782608695652,-10.666666666666668,12,0.00998645168764533
848,0.6888888888888889,-2.133333333333334,10,0.00998645168764533
849,0.5483870967741935,-23.799999999999997,19,0.00998645168764533
850,0.5471698113207547,-11.4,15,0.00998645168764533
851,0.6078431372549019,-15.499999999999996,13,0.00998645168764533
852,0.5740740740740741,-22.96666666666666,16,0.00998645168764533
853,0.5660377358490566,-18.93333333333333,13,0.00998645168764533
854,0.46774193548387094,-47.599999999999994,23,0.00998645168764533
855,0.64,5.200000000000001,9,0.00998645168764533
856,0.5882352941176471,-15.33333333333333,14,0.00998645168764533
857,0.6,-3.5666666666666673,11,0.00998645168764533
858,0.7222222222222222,13.200000000000003,2,0.00998645168764533
859,0.673469387755102,3.433333333333332,8,0.00998645168764533
860,0.453125,-51.36666666666666,26,0.00998645168764533
861,0.6122448979591837,-8.066666666666666,14,0.00998645168764533
862,0.543859649122807,-17.033333333333328,15,0.00998645168764533
863,0.6818181818181818,-6.5,8,0.00998645168764533
864,0.5,-50.36666666666666,24,0.00998645168764533
865,0.6226415094339622,-7.333333333333334,12,0.00998645168764533
866,0.6122448979591837,-3.3000000000000007,8,0.00998645168764533
867,0.5087719298245614,-33.39999999999999,18,0.00998645168764533
868,0.6170212765957447,0.9000000000000021,10,0.00998645168764533
869,0.4666666666666667,-45.66666666666665,23,0.00998645168764533
870,0.5909090909090909,-1.8000000000000016,9,0.00998645168764533
871,0.7631578947368421,8.266666666666667,4,0.00998645168764533
872,0.5614035087719298,-44.633333333333326,20,0.00998645168764533
873,0.5925925925925926,-7.2333333333333325,12,0.00998645168764533
874,0.7111111111111111,5.966666666666665,7,0.00998645168764533
875,0.5789473684210527,-25.033333333333328,15,0.00998645168764533
876,0.5535714285714286,-21.566666666666666,19,0.00998645168764533
877,0.5,-44.56666666666666,23,0.00998645168764533
878,0.7441860465116279,-0.6333333333333289,9,0.00998645168764533
879,0.6041666666666666,-9.533333333333333,10,0.00998645168764533
880,0.45161290322580644,-55.13333333333333,25,0.00998645168764533
881,0.58,-24.8,16,0.00998645168764533
882,0.5087719298245614,-41.96666666666667,21,0.00998645168764533
883,0.7567567567567568,3.6333333333333337,5,0.00998645168764533
884,0.49019607843137253,-33.36666666666666,19,0.00998645168764533
885,0.4909090909090909,-44.16666666666667,21,0.00998645168764533
886,0.5094339622641509,-47.20000000000001,20,0.00998645168764533
887,0.5,-31.33333333333334,18,0.00998645168764533
888,0.47540983606557374,-56.5,23,0.00998645168764533
889,0.5740740740740741,-25.33333333333334,15,0.00998645168764533
890,0.58,-32.63333333333334,18,0.00998645168764533
891,0.6,0.03333333333333277,6,0.00998645168764533
892,0.5434782608695652,-11.400000000000004,9,0.00998645168764533
893,0.5490196078431373,-28.333333333333336,16,0.00998645168764533
894,0.5490196078431373,-17.53333333333333,12,0.00998645168764533
895,0.5531914893617021,-21.06666666666667,13,0.00998645168764533
896,0.5483870967741935,-40.83333333333333,21,0.00998645168764533
897,0.5263157894736842,-49.66666666666667,21,0.00998645168764533
898,0.5526315789473685,-7.766666666666665,8,0.00998645168764533
899,0.5490196078431373,-23.5,17,0.00998645168764533
900,0.5909090909090909,-20.43333333333333,14,0.00998645168764533
901,0.5892857142857143,-38.0,19,0.00998645168764533
902,0.6,-21.133333333333333,11,0.00998645168764533
903,0.64,-18.799999999999997,12,0.00998645168764533
904,0.4745762711864407,-40.233333333333334,21,0.00998645168764533
905,0.6382978723404256,-18.433333333333334,13,0.00998645168764533
906,0.4745762711864407,-36.1,20,0.00998645168764533
907,0.5689655172413793,-37.9,19,0.00998645168764533
908,0.5636363636363636,-31.366666666666667,18,0.00998645168764533
909,0.46774193548387094,-58.599999999999994,26,0.00998645168764533
910,0.7111111111111111,-10.833333333333332,10,0.00998645168764533
911,0.64,-7.566666666666667,12,0.00998645168764533
912,0.6739130434782609,-3.1333333333333346,9,0.00998645168764533
913,0.7435897435897436,13.000000000000004,6,0.00998645168764533
914,0.5490196078431373,-9.799999999999997,12,0.00998645168764533
915,0.5254237288135594,-43.96666666666666,21,0.00998645168764533
916,0.6666666666666666,12.466666666666665,6,0.00998645168764533
917,0.6976744186046512,-6.199999999999999,9,0.00998645168764533
918,0.5166666666666667,-23.9,19,0.00998645168764533
919,0.7045454545454546,0.2666666666666675,8,0.00998645168764533
920,0.5714285714285714,-20.866666666666667,16,0.00998645168764533
921,0.6153846153846154,-9.933333333333334,13,0.00998645168764533
922,0.7441860465116279,-0.03333333333333277,7,0.00998645168764533
923,0.6226415094339622,-13.333333333333334,13,0.00998645168764533
924,0.5084745762711864,-30.199999999999992,19,0.00998645168764533
925,0.5409836065573771,-31.63333333333333,19,0.00998645168764533
926,0.6,-5.833333333333332,12,0.00998645168764533
927,0.625,-1.3333333333333286,11,0.00998645168764533
928,0.6226415094339622,-29.466666666666665,17,0.00998645168764533
929,0.6122448979591837,-1.1666666666666652,12,0.00998645168764533
930,0.6363636363636364,0.3999999999999977,10,0.00998645168764533
931,0.6590909090909091,8.533333333333335,7,0.00998645168764533
932,0.5245901639344263,-41.133333333333326,22,0.00998645168764533
933,0.6875,-9.9,11,0.00998645168764533
934,0.5769230769230769,-6.666666666666668,13,0.00998645168764533
935,0.5636363636363636,-23.6,16,0.00998645168764533
936,0.6595744680851063,-9.266666666666666,11,0.00998645168764533
937,0.6363636363636364,6.566666666666668,6,0.00998645168764533
